"","UniID","mom","ID","temp","active","instar","time","duration","mgain","rgrlog","rgrarith","time.per","dur","durbin"
"4398","29.9.7","9",7,29,"yes",4,6.1,6.1,4.15,0.0188510494928056,0.680327868852459,"past",6.1,6
"4399","29.9.7","9",7,29,"yes",4,21.9,15.8,28.57,0.0242104164513717,1.49406392694064,"past",15.8,NA
"4400","29.9.7","9",7,29,"yes",4,51.83333333,23.25,50.17,0.0162056409363069,1.56308681682078,"past",23.25,24
"4401","29.9.7","9",7,29,"yes",4,81.88333333,30.05,97.15,0.0140026174481576,2.17590067177594,"past",30.05,NA
"4402","29.9.8","9",8,29,"yes",4,0,0,0,NA,NA,"past",0,NA
"4403","29.9.8","9",8,29,"yes",4,6.1,6.1,6.52,0.026980989633931,1.06885245901639,"past",6.1,6
"4404","29.9.8","9",8,29,"yes",4,21.9,15.8,20.91,0.0213757098235224,1.25251141552511,"past",15.8,NA
"4405","29.9.8","9",8,29,"yes",4,51.83333333,23.25,94.03,0.0189326639637165,2.3421221866458,"past",23.25,24
"4406","29.9.8","9",8,29,"yes",4,81.88333333,30.05,35.76,0.0132264556312077,1.91931610022061,"past",30.05,NA
"4407","29.9.9","9",9,29,"yes",4,0,0,0,NA,NA,"past",0,NA
"4408","29.9.9","9",9,29,"yes",4,6.1,6.1,7.33,0.0269639170203808,1.2016393442623,"past",6.1,6
"4409","29.9.9","9",9,29,"yes",4,21.9,15.8,24.12,0.0216237589646715,1.43607305936073,"past",15.8,NA
"4410","29.9.9","9",9,29,"yes",4,51.83333333,23.25,71.22,0.0168188158263769,1.97903536990219,"past",23.25,24
"4411","29.9.9","9",9,29,"yes",4,81.88333333,30.05,36.84,0.0120823151327963,1.70266639534715,"past",30.05,NA
"4412","29.9.10","9",10,29,"yes",4,0,0,0,NA,NA,"past",0,NA
"4413","29.9.10","9",10,29,"yes",4,6.1,6.1,7.38,0.0281007721757252,1.20983606557377,"past",6.1,6
"4414","29.9.10","9",10,29,"yes",4,21.9,15.8,16.33,0.0186004157316791,1.08264840182648,"past",15.8,NA
"4415","29.9.10","9",10,29,"yes",4,51.83333333,23.25,78.75,0.0171016445869978,1.97093247601099,"past",23.25,24
"4416","29.9.10","9",10,29,"yes",4,81.88333333,30.05,29.74,0.0120230867835486,1.61082841447632,"past",30.05,NA
"4417","29.14.1","14",1,29,"yes",4,0,0,0,NA,NA,"past",0,NA
"4418","29.14.15","14",15,29,"yes",4,0,0,0,NA,NA,"past",0,NA
"4419","29.14.15","14",15,29,"yes",4,6.1,6.1,6.47,0.0246878960647121,1.06065573770492,"past",6.1,6
"4420","29.14.15","14",15,29,"yes",4,21.9,15.8,29.45,0.0236829789679752,1.64018264840183,"past",15.8,NA
"4421","29.14.15","14",15,29,"yes",4,51.83333333,23.25,83.66,0.0178932547365225,2.24720257249178,"past",23.25,24
"4422","29.14.15","14",15,29,"yes",4,81.88333333,30.05,71.38,0.0136181251626462,2.29423977212678,"past",30.05,NA
"4423","29.18.4","18",4,29,"yes",4,0,0,0,NA,NA,"past",0,NA
"4424","29.18.4","18",4,29,"yes",4,6.1,6.1,8.54,0.0302821939662345,1.4,"past",6.1,6
"4425","29.18.4","18",4,29,"yes",4,21.9,15.8,20.5,0.020436630786772,1.32602739726027,"past",15.8,NA
"4426","29.18.4","18",4,29,"yes",4,51.83333333,23.25,74.33,0.0165861363716123,1.93929260462632,"past",23.25,24
"4427","29.18.4","18",4,29,"yes",4,81.88333333,30.05,33.25,0.0118296129946099,1.63366578471947,"past",30.05,NA
"4428","29.23.2","23",2,29,"yes",4,0,0,0,NA,NA,"past",0,NA
"4429","29.23.2","23",2,29,"yes",4,6.1,6.1,6.85,0.0290417055693677,1.12295081967213,"past",6.1,6
"4430","29.23.2","23",2,29,"yes",4,21.9,15.8,22.02,0.0225818882475097,1.31826484018265,"past",15.8,NA
"4431","29.23.2","23",2,29,"yes",4,51.83333333,23.25,51.2,0.016131636710007,1.5368488746969,"past",23.25,24
"4432","29.23.2","23",2,29,"yes",4,81.88333333,30.05,56.05,0.0127077140704559,1.65735802978455,"past",30.05,NA
"4433","29.27.14","27",14,29,"yes",4,0,0,0,NA,NA,"past",0,NA
"4434","29.27.14","27",14,29,"yes",4,6.1,6.1,4.14,0.0190434118525893,0.678688524590164,"past",6.1,6
"4435","29.27.14","27",14,29,"yes",4,21.9,15.8,23.33,0.0220151687423806,1.25433789954338,"past",15.8,NA
"4436","29.27.14","27",14,29,"yes",4,51.83333333,23.25,57.85,0.0168548580078466,1.68655948563901,"past",23.25,24
"4437","29.27.14","27",14,29,"yes",4,81.88333333,30.05,48.38,0.0127465015990943,1.65845715455561,"past",30.05,NA
"4438","35.2.11","2",11,35,"yes",4,0,0,0,NA,NA,"past",0,NA
"4439","35.2.11","2",11,35,"yes",4,5.283333333,5.283333333,5.77,0.0369988052677763,1.09211356473767,"past",5.283333333,6
"4440","35.2.11","2",11,35,"yes",4,22.95,17.66666667,32.84,0.0296992442133818,1.68235294117647,"past",17.66666667,NA
"4441","35.2.11","2",11,35,"yes",4,28.73333333,5.783333333,13.41,0.0273937874203099,1.81044083547685,"past",5.783333333,6
"4442","35.2.11","2",11,35,"yes",4,53.73333333,25,28.31,0.0176815114713481,1.49497518619696,"past",25,NA
"4443","35.2.11","2",11,35,"yes",4,79.38333333,25.65,31.01,0.0135806150307477,1.40256141093439,"past",25.65,NA
"4444","35.4.7","4",7,35,"yes",4,0,0,0,NA,NA,"past",0,NA
"4445","35.4.7","4",7,35,"yes",4,5.283333333,5.283333333,7.21,0.0399530533062514,1.36466876980219,"past",5.283333333,6
"4446","35.4.7","4",7,35,"yes",4,22.95,17.66666667,16.66,0.0212386964509944,1.0400871459695,"past",17.66666667,NA
"4447","35.4.7","4",7,35,"yes",4,28.73333333,5.783333333,5.71,0.0192246871062514,1.02946635742801,"past",5.783333333,6
"4448","35.4.7","4",7,35,"yes",4,79.38333333,25.65,-12.61,0.00617101207983064,0.303212261192661,"past",25.65,NA
"4449","35.7.6","7",6,35,"yes",4,0,0,0,NA,NA,"past",0,NA
"4450","35.7.6","7",6,35,"yes",4,5.283333333,5.283333333,5.57,0.0263493577079919,1.05425867514538,"past",5.283333333,6
"4451","35.7.6","7",6,35,"yes",4,22.95,17.66666667,25.24,0.0213503659166006,1.34248366013072,"past",17.66666667,NA
"4452","35.7.6","7",6,35,"yes",4,28.73333333,5.783333333,8.95,0.0197644670122793,1.38375870085658,"past",5.783333333,6
"4453","35.7.6","7",6,35,"yes",4,79.38333333,25.65,-7.36,0.00625471772299335,0.396808734007844,"past",25.65,NA
"4454","35.7.13","7",13,35,"yes",4,0,0,0,NA,NA,"past",0,NA
"4455","35.7.13","7",13,35,"yes",4,5.283333333,5.283333333,3.13,0.016458246567633,0.592429022119396,"past",5.283333333,6
"4456","35.7.13","7",13,35,"yes",4,22.95,17.66666667,19.96,0.0183366001440414,1.00610021786492,"past",17.66666667,NA
"4457","35.7.13","7",13,35,"yes",4,28.73333333,5.783333333,4.11,0.016229429797653,0.946635730968287,"past",5.783333333,6
"4458","35.7.13","7",13,35,"yes",4,79.38333333,25.65,-4.51,0.00640155406209531,0.395297081687814,"past",25.65,NA
"4459","35.7.14","7",14,35,"yes",4,0,0,0,NA,NA,"past",0,NA
"4460","35.7.14","7",14,35,"yes",4,5.283333333,5.283333333,7.13,0.0348157787504873,1.34952681396527,"past",5.283333333,6
"4461","35.7.14","7",14,35,"yes",4,22.95,17.66666667,23.9,0.0225651859157855,1.3520697167756,"past",17.66666667,NA
"4462","35.7.14","7",14,35,"yes",4,28.73333333,5.783333333,10.6,0.0212494950780078,1.44883990736065,"past",5.783333333,6
"4463","35.7.14","7",14,35,"yes",4,53.73333333,25,-13.65,0.00906460431395827,0.52071960300997,"past",25,NA
"4464","35.7.14","7",14,35,"yes",4,79.38333333,25.65,0.12,0.00615148500051013,0.353978584940331,"past",25.65,NA
"4465","35.9.2","9",2,35,"yes",4,0,0,0,NA,NA,"past",0,NA
"4466","35.9.2","9",2,35,"yes",4,5.283333333,5.283333333,3.98,0.0215904225581827,0.753312302886644,"past",5.283333333,6
"4467","35.9.2","9",2,35,"yes",4,22.95,17.66666667,25.02,0.0219438272336769,1.2636165577342,"past",17.66666667,NA
"4468","35.9.2","9",2,35,"yes",4,28.73333333,5.783333333,3.21,0.0186338823611916,1.12099767994443,"past",5.783333333,6
"4469","35.9.2","9",2,35,"yes",4,53.73333333,25,-21.96,0.00463124039728934,0.190756823833173,"past",25,NA
"4470","35.16.12","16",12,35,"yes",4,0,0,0,NA,NA,"past",0,NA
"4471","35.16.12","16",12,35,"yes",4,5.283333333,5.283333333,6.25,0.032105509788834,1.18296529975918,"past",5.283333333,6
"4472","35.16.12","16",12,35,"yes",4,22.95,17.66666667,33.85,0.0265420735950893,1.74727668845316,"past",17.66666667,NA
"4473","35.16.12","16",12,35,"yes",4,28.73333333,5.783333333,9.87,0.0237729935150845,1.73909512781196,"past",5.783333333,6
"4474","35.16.12","16",12,35,"yes",4,53.73333333,25,13.47,0.0142773055350112,1.18064516136356,"past",25,NA
"4475","35.16.12","16",12,35,"yes",4,79.38333333,25.65,101.7,0.0142895069753258,2.08028553441446,"past",25.65,NA
"4476","35.18.8","18",8,35,"yes",4,0,0,0,NA,NA,"past",0,NA
"4477","35.18.8","18",8,35,"yes",4,5.283333333,5.283333333,6.58,0.0378277210480857,1.24542586758646,"past",5.283333333,6
"4478","35.18.8","18",8,35,"yes",4,22.95,17.66666667,29.47,0.0271640330079842,1.57080610021787,"past",17.66666667,NA
"4479","35.18.8","18",8,35,"yes",4,28.73333333,5.783333333,6.48,0.0236367686953123,1.48016241316475,"past",5.783333333,6
"4480","35.18.8","18",8,35,"yes",4,53.73333333,25,17.08,0.0148683134422286,1.10936724572639,"past",25,NA
"4481","35.18.8","18",8,35,"yes",4,79.38333333,25.65,84.97,0.0143750646533756,1.82128910358267,"past",25.65,NA
"4482","35.18.15","18",15,35,"yes",4,0,0,0,NA,NA,"past",0,NA
"4483","35.18.15","18",15,35,"yes",4,5.283333333,5.283333333,4.8,0.0301339053371935,0.908517350215049,"past",5.283333333,6
"4484","35.18.15","18",15,35,"yes",4,22.95,17.66666667,32.52,0.0282203571262484,1.62614379084967,"past",17.66666667,NA
"4485","35.18.15","18",15,35,"yes",4,53.73333333,25,57.51,0.0184614262862508,1.77878411921705,"past",25,NA
"4486","35.18.15","18",15,35,"yes",4,79.38333333,25.65,48.98,0.0145675632875635,1.82103716152933,"past",25.65,NA
"4487","35.19.4","19",4,35,"yes",4,0,0,0,NA,NA,"past",0,NA
"4488","35.19.4","19",4,35,"yes",4,5.283333333,5.283333333,6.68,0.039668087320588,1.26435331238261,"past",5.283333333,6
"4489","35.19.4","19",4,35,"yes",4,22.95,17.66666667,25.29,0.0260836084762557,1.39302832244009,"past",17.66666667,NA
"4490","35.19.4","19",4,35,"yes",4,28.73333333,5.783333333,9.06,0.0237394683245841,1.42795823682459,"past",5.783333333,6
"4491","35.19.4","19",4,35,"yes",4,53.73333333,25,3.81,0.0132680618825647,0.834491315188244,"past",25,NA
"4492","35.19.4","19",4,35,"yes",4,79.38333333,25.65,111.51,0.0150007901371943,1.96955700197227,"past",25.65,NA
"4493","35.22.5","22",5,35,"yes",4,0,0,0,NA,NA,"past",0,NA
"4494","35.22.5","22",5,35,"yes",4,5.283333333,5.283333333,6.29,0.033748687481879,1.19053627767764,"past",5.283333333,6
"4495","35.22.5","22",5,35,"yes",4,22.95,17.66666667,27.21,0.0247776362230325,1.45969498910675,"past",17.66666667,NA
"4496","35.22.5","22",5,35,"yes",4,53.73333333,25,42.92,0.0161903331649839,1.47859801498006,"past",25,NA
"4497","35.22.5","22",5,35,"yes",4,79.38333333,25.65,57.61,0.0136228168764809,1.72655889152746,"past",25.65,NA
"4498","35.25.10","25",10,35,"yes",4,0,0,0,NA,NA,"past",0,NA
"4499","35.25.10","25",10,35,"yes",4,5.283333333,5.283333333,6.21,0.0387841984676119,1.17539432184072,"past",5.283333333,6
"4500","35.25.10","25",10,35,"yes",4,22.95,17.66666667,31.01,0.0289341702513274,1.62178649237473,"past",17.66666667,NA
"4501","35.25.10","25",10,35,"yes",4,28.73333333,5.783333333,7.18,0.0252372425189924,1.54524361966882,"past",5.783333333,6
"4502","35.25.10","25",10,35,"yes",4,53.73333333,25,17.56,0.0157455471323694,1.15310173704424,"past",25,NA
"4503","35.25.10","25",10,35,"yes",4,79.38333333,25.65,99.51,0.0153950462859395,2.03405416762688,"past",25.65,NA
"4504","35.26.9","26",9,35,"yes",4,0,0,0,NA,NA,"past",0,NA
"4505","35.26.9","26",9,35,"yes",4,5.283333333,5.283333333,6.42,0.0391308513627744,1.21514195591263,"past",5.283333333,6
"4506","35.26.9","26",9,35,"yes",4,22.95,17.66666667,31.15,0.0287458259341327,1.63703703703704,"past",17.66666667,NA
"4507","35.26.9","26",9,35,"yes",4,28.73333333,5.783333333,5.62,0.0246301960403698,1.50313225075442,"past",5.783333333,6
"4508","35.26.9","26",9,35,"yes",4,53.73333333,25,13.09,0.0149332462894167,1.0473945410079,"past",25,NA
"4509","35.26.9","26",9,35,"yes",4,79.38333333,25.65,86.45,0.0146504360707623,1.79798446364888,"past",25.65,NA
"4510","35.31.3","31",3,35,"yes",4,0,0,0,NA,NA,"past",0,NA
"4511","35.31.3","31",3,35,"yes",4,5.283333333,5.283333333,3.84,0.0216111170716434,0.726813880172039,"past",5.283333333,6
"4512","35.31.3","31",3,35,"yes",4,22.95,17.66666667,18.85,0.0193267030066006,0.988671023965142,"past",17.66666667,NA
"4513","35.31.3","31",3,35,"yes",4,28.73333333,5.783333333,10.24,0.0192711822344781,1.14605568458771,"past",5.783333333,6
"4514","35.31.3","31",3,35,"yes",4,79.38333333,25.65,76.15,0.0126913934244298,1.47575057742917,"past",25.65,NA
"4515","40.5.14","5",14,40,"yes",4,0,0,0,NA,NA,"past",0,NA
"4516","40.5.14","5",14,40,"yes",4,6.383333333,6.383333333,8.46,0.0327558515670275,1.32532637082639,"past",6.383333333,6
"4517","40.5.14","5",14,40,"yes",4,24.21666667,17.83333333,7.45,0.0138358789152271,0.656985547053409,"past",17.83333333,24
"4518","40.5.14","5",14,40,"yes",4,31.8,7.583333333,2.93,0.0118259257716331,0.592452830188679,"past",7.583333333,NA
"4519","40.5.14","5",14,40,"yes",4,53.46666667,21.66666667,-1.41,0.00667357693957034,0.32599750621409,"past",21.66666667,NA
"4520","40.6.13","6",13,40,"yes",4,0,0,0,NA,NA,"past",0,NA
"4521","40.6.13","6",13,40,"yes",4,6.383333333,6.383333333,5.93,0.0323514422351058,0.928981723286109,"past",6.383333333,6
"4522","40.6.13","6",13,40,"yes",4,24.21666667,17.83333333,13.13,0.0194425408458007,0.787061252472531,"past",17.83333333,24
"4523","40.6.13","6",13,40,"yes",4,31.8,7.583333333,1.76,0.0156161758812905,0.654716981132075,"past",7.583333333,NA
"4524","40.6.13","6",13,40,"yes",4,53.46666667,21.66666667,-0.63,0.00911872368948591,0.377618453841794,"past",21.66666667,NA
"4525","40.7.8","7",8,40,"yes",4,0,0,0,NA,NA,"past",0,NA
"4526","40.7.8","7",8,40,"yes",4,6.383333333,6.383333333,2.86,0.0206833739259584,0.448041775480315,"past",6.383333333,6
"4527","40.7.8","7",8,40,"yes",4,24.21666667,17.83333333,-1.67,0.00247251579534741,0.0491397109361129,"past",17.83333333,24
"4528","40.13.7","13",7,40,"yes",4,0,0,0,NA,NA,"past",0,NA
"4529","40.13.7","13",7,40,"yes",4,6.383333333,6.383333333,2.7,0.0116399630358891,0.422976501327571,"past",6.383333333,6
"4530","40.13.7","13",7,40,"yes",4,24.21666667,17.83333333,5.91,0.00837304638692689,0.355540261478935,"past",17.83333333,24
"4531","40.13.7","13",7,40,"yes",4,31.8,7.583333333,-1.17,0.0056658442277254,0.233962264150943,"past",7.583333333,NA
"4532","40.13.9","13",9,40,"yes",4,0,0,0,NA,NA,"past",0,NA
"4533","40.13.9","13",9,40,"yes",4,6.383333333,6.383333333,4.91,0.0205807825540173,0.76919060056236,"past",6.383333333,6
"4534","40.13.9","13",9,40,"yes",4,24.21666667,17.83333333,4.05,0.0089220134525297,0.369993117636615,"past",17.83333333,24
"4535","40.13.15","13",15,40,"yes",4,0,0,0,NA,NA,"past",0,NA
"4536","40.13.15","13",15,40,"yes",4,6.383333333,6.383333333,2.73,0.0117067254906019,0.42767624023121,"past",6.383333333,6
"4537","40.13.15","13",15,40,"yes",4,24.21666667,17.83333333,2.43,0.00544673721763599,0.213076393638943,"past",17.83333333,24
"4538","40.13.15","13",15,40,"yes",4,31.8,7.583333333,3.39,0.00631633730799237,0.268867924528302,"past",7.583333333,NA
"4539","40.13.15","13",15,40,"yes",4,53.46666667,21.66666667,-1.1,0.00336023982842713,0.139339152111014,"past",21.66666667,NA
"4540","40.15.2","15",2,40,"yes",4,0,0,0,NA,NA,"past",0,NA
"4541","40.15.2","15",2,40,"yes",4,6.383333333,6.383333333,3.89,0.0152962709171945,0.609399477838611,"past",6.383333333,6
"4542","40.15.3","15",3,40,"yes",4,0,0,0,NA,NA,"past",0,NA
"4543","40.15.3","15",3,40,"yes",4,6.383333333,6.383333333,2.18,0.0120017935331408,0.34151436033115,"past",6.383333333,6
"4544","40.17.1","17",1,40,"yes",4,0,0,0,NA,NA,"past",0,NA
"4545","40.17.1","17",1,40,"yes",4,6.383333333,6.383333333,2.57,0.0109483838030431,0.402610966078465,"past",6.383333333,6
"4546","40.17.1","17",1,40,"yes",4,24.21666667,17.83333333,1.97,0.00482099681091393,0.187474191302481,"past",17.83333333,24
"4547","40.17.1","17",1,40,"yes",4,31.8,7.583333333,2.21,0.00515485013945813,0.212264150943396,"past",7.583333333,NA
"4548","40.19.10","19",10,40,"yes",4,0,0,0,NA,NA,"past",0,NA
"4549","40.19.10","19",10,40,"yes",4,6.383333333,6.383333333,5.41,0.0240001321432513,0.847519582289688,"past",6.383333333,6
"4550","40.19.10","19",10,40,"yes",4,24.21666667,17.83333333,4.9,0.0106018486735644,0.425739848530525,"past",17.83333333,24
"4551","40.19.11","19",11,40,"yes",4,0,0,0,NA,NA,"past",0,NA
"4552","40.19.11","19",11,40,"yes",4,6.383333333,6.383333333,2.33,0.0105859942228497,0.365013054849348,"past",6.383333333,6
"4553","40.19.11","19",11,40,"yes",4,24.21666667,17.83333333,3.33,0.00614859688456781,0.233723331007058,"past",17.83333333,24
"4554","40.19.11","19",11,40,"yes",4,31.8,7.583333333,1.18,0.00548473095286685,0.215094339622641,"past",7.583333333,NA
"4555","40.19.12","19",12,40,"yes",4,0,0,0,NA,NA,"past",0,NA
"4556","40.19.12","19",12,40,"yes",4,6.383333333,6.383333333,3.68,0.0177567653352869,0.576501305513133,"past",6.383333333,6
"4557","40.19.12","19",12,40,"yes",4,24.21666667,17.83333333,4.38,0.00901507258218688,0.332828630374008,"past",17.83333333,24
"4558","40.22.4","22",4,40,"yes",4,0,0,0,NA,NA,"past",0,NA
"4559","40.22.4","22",4,40,"yes",4,6.383333333,6.383333333,1.62,0.00751053243665151,0.253785900796542,"past",6.383333333,6
"4560","40.22.4","22",4,40,"yes",4,24.21666667,17.83333333,1.54,0.00367846349482108,0.130488644166485,"past",17.83333333,24
"4561","40.22.5","22",5,40,"yes",4,0,0,0,NA,NA,"past",0,NA
"4562","40.22.5","22",5,40,"yes",4,6.383333333,6.383333333,0.45,0.00199272689693764,0.070496083554595,"past",6.383333333,6
"4563","40.22.6","22",6,40,"yes",4,0,0,0,NA,NA,"past",0,NA
"4564","40.22.6","22",6,40,"yes",4,6.383333333,6.383333333,6.41,0.0259249879490235,1.00417754574434,"past",6.383333333,6
"4565","40.22.6","22",6,40,"yes",4,24.21666667,17.83333333,4.81,0.0106590343343984,0.463317274540493,"past",17.83333333,24
"4566","40.22.6","22",6,40,"yes",4,31.8,7.583333333,4.56,0.0104020021390176,0.49622641509434,"past",7.583333333,NA
"4567","40.22.6","22",6,40,"yes",4,53.46666667,21.66666667,-4.45,0.00486340298636325,0.211907730660105,"past",21.66666667,NA
"4568","41.5.14","5",14,41,"yes",4,0,0,0,NA,NA,"past",0,NA
"4569","41.5.14","5",14,41,"yes",4,6.183333333,6.183333333,0.85,0.00459932158252638,0.137466307285039,"past",6.183333333,6
"4570","41.6.12","6",12,41,"yes",4,0,0,NA,NA,NA,"past",0,NA
"4571","41.6.13","6",13,41,"yes",4,0,0,0,NA,NA,"past",0,NA
"4572","41.6.15","6",15,41,"yes",4,0,0,0,NA,NA,"past",0,NA
"4573","41.6.15","6",15,41,"yes",4,6.183333333,6.183333333,2.94,0.0139039353231042,0.47547169813884,"past",6.183333333,6
"4574","41.6.15","6",15,41,"yes",4,24.08333333,17.9,-0.91,0.00253841426665961,0.0842906574511129,"past",17.9,24
"4575","41.13.6","13",6,41,"yes",4,0,0,0,NA,NA,"past",0,NA
"4576","41.13.6","13",6,41,"yes",4,6.183333333,6.183333333,4.6,0.0251171406696649,0.74393531001315,"past",6.183333333,6
"4577","41.13.7","13",7,41,"yes",4,0,0,0,NA,NA,"past",0,NA
"4578","41.13.7","13",7,41,"yes",4,6.183333333,6.183333333,0.8,0.00355928230561964,0.129380053915331,"past",6.183333333,6
"4579","41.13.7","13",7,41,"yes",4,24.08333333,17.9,-2.01,-0.0014766389891773,-0.0502422145398259,"past",17.9,24
"4580","41.13.8","13",8,41,"yes",4,0,0,0,NA,NA,"past",0,NA
"4581","41.13.8","13",8,41,"yes",4,6.183333333,6.183333333,3.95,0.0190336980915922,0.638814016206944,"past",6.183333333,6
"4582","41.13.8","13",8,41,"yes",4,24.08333333,17.9,0.39,0.00530462391220396,0.18020761248169,"past",17.9,24
"4583","41.15.1","15",1,41,"yes",4,0,0,0,NA,NA,"past",0,NA
"4584","41.15.1","15",1,41,"yes",4,6.183333333,6.183333333,-0.34,-0.00172554512968101,-0.0549865229140154,"past",6.183333333,6
"4585","41.16.2","16",2,41,"yes",4,0,0,0,NA,NA,"past",0,NA
"4586","41.19.9","19",9,41,"yes",4,0,0,0,NA,NA,"past",0,NA
"4587","41.19.9","19",9,41,"yes",4,6.183333333,6.183333333,0.68,0.00430411101801667,0.109973045828031,"past",6.183333333,6
"4588","41.19.9","19",9,41,"yes",4,24.08333333,17.9,-1.96,-0.00228390037369898,-0.0531487889346918,"past",17.9,24
"4589","41.19.10","19",10,41,"yes",4,0,0,0,NA,NA,"past",0,NA
"4590","41.19.10","19",10,41,"yes",4,6.183333333,6.183333333,1.54,0.00937875153328514,0.249056603787011,"past",6.183333333,6
"4591","41.19.11","19",11,41,"yes",4,0,0,0,NA,NA,"past",0,NA
"4592","41.19.11","19",11,41,"yes",4,6.183333333,6.183333333,2.07,0.0117761277571919,0.334770889505918,"past",6.183333333,6
"4593","41.22.3","22",3,41,"yes",4,0,0,0,NA,NA,"past",0,NA
"4594","41.22.3","22",3,41,"yes",4,6.183333333,6.183333333,1.59,0.00867138724858712,0.257142857156719,"past",6.183333333,6
"4595","41.22.3","22",3,41,"yes",4,24.08333333,17.9,-1.58,1.48971415910776e-05,0.000415224913552271,"past",17.9,24
"4596","41.22.4","22",4,41,"yes",4,0,0,0,NA,NA,"past",0,NA
"4597","41.22.4","22",4,41,"yes",4,6.183333333,6.183333333,0.9,0.0052439498582093,0.145552560654747,"past",6.183333333,6
"4598","41.22.5","22",5,41,"yes",4,0,0,0,NA,NA,"past",0,NA
"4599","41.22.5","22",5,41,"yes",4,6.183333333,6.183333333,-1.15,-0.00633685085484338,-0.185983827503288,"past",6.183333333,6
"4600","11C.M0.1","0",1,11,"yes",5,0,0,0,NA,NA,"past",0,NA
"4601","11C.M0.1","0",1,11,"yes",5,8.483333333,8.483333333,10.06,0.0109341461782361,1.18585461694247,"past",8.483333333,NA
"4602","11C.M0.1","0",1,11,"yes",5,23.05,14.56666667,11.55,0.00778317574480325,0.937527114967462,"past",14.56666667,24
"4603","11C.M0.1","0",1,11,"yes",5,31.36666667,8.316666667,-0.16,0.00568478381606875,0.683846971234448,"past",8.316666667,NA
"4604","11C.M0.1","0",1,11,"yes",5,47.85,16.48333333,8.35,0.00484445709225281,0.622779519331243,"past",16.48333333,NA
"4605","11C.M0.1","0",1,11,"yes",5,80.41666667,32.56666667,13.05,0.00378158980459612,0.532849740910555,"past",32.56666667,NA
"4606","11C.M0.10","0",10,11,"yes",5,0,0,0,NA,NA,"past",0,NA
"4607","11C.M0.10","0",10,11,"yes",5,8.483333333,8.483333333,3.34,0.00293924078530035,0.393713163080303,"past",8.483333333,NA
"4608","11C.M0.10","0",10,11,"yes",5,23.05,14.56666667,10.84,0.0042176685735522,0.615184381778742,"past",14.56666667,24
"4609","11C.M0.10","0",10,11,"yes",5,31.36666667,8.316666667,2.69,0.00361641023945971,0.537832093460379,"past",8.316666667,NA
"4610","11C.M0.10","0",10,11,"yes",5,47.85,16.48333333,11.56,0.00369824932139067,0.594148380355277,"past",16.48333333,NA
"4611","11C.M0.10","0",10,11,"yes",5,80.41666667,32.56666667,15.19,0.00308897948861438,0.542424870443837,"past",32.56666667,NA
"4612","11C.M0.11","0",11,11,"yes",5,0,0,0,NA,NA,"past",0,NA
"4613","11C.M0.11","0",11,11,"yes",5,8.483333333,8.483333333,3.51,0.00426305234822668,0.413752455811935,"past",8.483333333,NA
"4614","11C.M0.11","0",11,11,"yes",5,23.05,14.56666667,10.67,0.00566578453472677,0.615184381778742,"past",14.56666667,24
"4615","11C.M0.11","0",11,11,"yes",5,31.36666667,8.316666667,1.96,0.00465185201681355,0.514558979754032,"past",8.316666667,NA
"4616","11C.M0.11","0",11,11,"yes",5,47.85,16.48333333,7.98,0.00424728635085895,0.504075235109718,"past",16.48333333,NA
"4617","11C.M0.11","0",11,11,"yes",5,80.41666667,32.56666667,10.1,0.00331243923168643,0.425533678738838,"past",32.56666667,NA
"4618","11C.M0.12","0",12,11,"yes",5,0,0,0,NA,NA,"past",0,NA
"4619","11C.M0.12","0",12,11,"yes",5,8.483333333,8.483333333,2.48,0.00236556136119365,0.292337917496752,"past",8.483333333,NA
"4620","11C.M0.12","0",12,11,"yes",5,23.05,14.56666667,6.21,0.00288901140007521,0.377006507592191,"past",14.56666667,24
"4621","11C.M0.12","0",12,11,"yes",5,31.36666667,8.316666667,-0.64,0.0019772869760695,0.256641870323418,"past",8.316666667,NA
"4622","11C.M0.12","0",12,11,"yes",5,47.85,16.48333333,-0.13,0.00127662587430524,0.16551724137931,"past",16.48333333,NA
"4623","11C.M0.13","0",13,11,"yes",5,0,0,0,NA,NA,"past",0,NA
"4624","11C.M0.13","0",13,11,"yes",5,8.483333333,8.483333333,3.65,0.00364434058903669,0.430255402767397,"past",8.483333333,NA
"4625","11C.M0.13","0",13,11,"yes",5,23.05,14.56666667,5.38,0.00315895686412144,0.39175704989154,"past",14.56666667,24
"4626","11C.M0.13","0",13,11,"yes",5,31.36666667,8.316666667,6.68,0.00381846267010253,0.500850159351663,"past",8.316666667,NA
"4627","11C.M0.13","0",13,11,"yes",5,47.85,16.48333333,6.45,0.00335952018379186,0.463113897596656,"past",16.48333333,NA
"4628","11C.M0.13","0",13,11,"yes",5,80.41666667,32.56666667,24.81,0.00360516424450841,0.584082901530193,"past",32.56666667,NA
"4629","11C.M0.14","0",14,11,"yes",5,0,0,0,NA,NA,"past",0,NA
"4630","11C.M0.14","0",14,11,"yes",5,8.483333333,8.483333333,2.87,0.00271370598666144,0.338310412586968,"past",8.483333333,NA
"4631","11C.M0.14","0",14,11,"yes",5,23.05,14.56666667,5.2,0.00268358966587799,0.350108459869848,"past",14.56666667,24
"4632","11C.M0.14","0",14,11,"yes",5,31.36666667,8.316666667,4.61,0.00298413432715303,0.404250796981483,"past",8.316666667,NA
